curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
769,QUÍMICA,14,0,1,21,0,1
971,QUÍMICA,12,5,15,5,5,18
1429,QUÍMICA,18,7,12,31,5,13
1659,QUÍMICA,115,1,2,181,2,5
1906,QUÍMICA,57,0,8,109,1,12
2007,QUÍMICA,41,2,10,80,5,22
3150,QUÍMICA,48,0,0,13,0,3
3406,QUÍMICA,59,2,6,76,1,9
3573,QUÍMICA,23,9,25,27,6,25
3674,QUÍMICA,5,1,0,6,0,0
5352,QUÍMICA,5,3,7,15,1,8
6061,QUÍMICA,26,7,7,26,7,21
6408,QUÍMICA,29,0,10,28,2,9
6755,QUÍMICA,1,0,0,0,0,1
7199,QUÍMICA,68,12,11,63,4,4
7383,QUÍMICA,1,0,0,1,0,0
9728,QUÍMICA,1,0,3,0,2,2
10062,QUÍMICA,21,2,1,32,1,1
10155,QUÍMICA,9,2,2,7,1,1
10608,QUÍMICA,1,0,0,3,0,0
10874,QUÍMICA,9,0,1,10,0,5
11171,QUÍMICA,20,1,4,45,0,4
11308,QUÍMICA,3,1,3,0,3,3
11443,QUÍMICA,35,45,24,27,33,19
11592,QUÍMICA,76,16,111,102,15,132
12007,QUÍMICA,17,9,45,9,5,38
12026,QUÍMICA,32,26,112,29,20,116
12335,QUÍMICA,63,11,57,51,8,54
12555,QUÍMICA,27,2,5,30,2,6
12700,QUÍMICA,24,5,14,37,6,15
12835,QUÍMICA,49,9,19,67,8,40
12975,QUÍMICA,19,10,37,22,17,41
13106,QUÍMICA,6,0,1,8,0,0
13218,QUÍMICA,33,5,43,36,5,28
13278,QUÍMICA,0,4,9,0,2,5
13404,QUÍMICA,9,2,22,14,7,14
13591,QUÍMICA,8,3,9,8,1,13
13618,QUÍMICA,14,0,9,10,2,12
13742,QUÍMICA,54,5,6,76,8,3
13874,QUÍMICA,38,1,7,81,1,6
14239,QUÍMICA,3,0,1,8,0,2
14332,QUÍMICA,77,6,48,108,11,31
14511,QUÍMICA,36,10,78,45,7,70
15834,QUÍMICA,19,1,8,16,0,14
16414,QUÍMICA,36,2,1,52,3,2
16896,QUÍMICA,3,0,15,2,3,19
18069,QUÍMICA,7,2,2,16,1,1
18889,QUÍMICA,16,2,0,44,4,1
18964,QUÍMICA,31,2,4,16,0,3
19058,QUÍMICA,13,5,8,8,1,8
19081,QUÍMICA,161,34,110,178,29,114
19083,QUÍMICA,11,14,33,5,8,29
19493,QUÍMICA,51,19,120,64,6,110
20055,QUÍMICA,1,0,0,2,0,0
20237,QUÍMICA,0,1,0,0,0,0
20288,QUÍMICA,17,0,0,17,1,4
20535,QUÍMICA,0,0,0,6,0,0
20541,QUÍMICA,57,10,58,68,13,32
20572,QUÍMICA,14,1,6,11,6,5
20577,QUÍMICA,3,38,11,5,30,3
20782,QUÍMICA,23,26,109,34,20,120
21580,QUÍMICA,1,5,1,3,10,0
26140,QUÍMICA,41,1,7,49,2,3
30525,QUÍMICA,72,1,2,57,0,1
31592,QUÍMICA,109,8,13,123,4,22
34592,QUÍMICA,1,8,1,1,8,4
35062,QUÍMICA,22,0,2,38,0,3
35095,QUÍMICA,4,3,2,7,4,11
35335,QUÍMICA,9,1,4,19,0,8
35633,QUÍMICA,7,0,4,12,2,2
38217,QUÍMICA,20,14,44,15,6,46
38863,QUÍMICA,224,23,70,206,14,50
39051,QUÍMICA,3,1,1,6,2,6
39262,QUÍMICA,4,0,0,5,0,0
41492,QUÍMICA,2,0,0,3,0,0
42143,QUÍMICA,23,0,4,24,0,4
42574,QUÍMICA,22,0,3,21,1,1
42683,QUÍMICA,0,1,6,1,1,0
43967,QUÍMICA,0,0,0,0,0,1
45080,QUÍMICA,87,7,11,117,6,15
45111,QUÍMICA,47,4,11,56,2,14
45204,QUÍMICA,51,9,42,63,14,42
46767,QUÍMICA,7,0,1,3,0,0
47340,QUÍMICA,3,0,0,1,0,0
47345,QUÍMICA,1,0,0,0,0,0
48285,QUÍMICA,42,8,36,32,5,23
48722,QUÍMICA,9,0,0,11,1,1
49555,QUÍMICA,21,1,10,29,2,20
50664,QUÍMICA,6,1,6,11,3,13
50935,QUÍMICA,1,10,2,6,8,2
51044,QUÍMICA,5,10,0,2,12,0
51741,QUÍMICA,3,0,0,1,1,2
52420,QUÍMICA,14,1,3,15,1,3
52834,QUÍMICA,25,2,3,25,0,6
54682,QUÍMICA,1,0,1,1,1,0
57548,QUÍMICA,62,2,8,113,1,9
58082,QUÍMICA,11,8,37,17,13,47
58520,QUÍMICA,38,1,26,55,2,15
58590,QUÍMICA,29,2,15,44,4,22
59268,QUÍMICA,32,5,32,30,1,18
59461,QUÍMICA,1,0,1,3,0,0
60142,QUÍMICA,46,2,12,27,3,7
60186,QUÍMICA,34,3,4,53,1,13
60384,QUÍMICA,52,1,7,71,3,7
60604,QUÍMICA,60,7,14,74,2,14
60756,QUÍMICA,0,1,5,0,0,3
60768,QUÍMICA,1,1,6,0,0,8
62682,QUÍMICA,19,10,61,29,19,60
63059,QUÍMICA,4,9,40,10,8,39
63840,QUÍMICA,55,4,27,107,10,50
63894,QUÍMICA,34,0,0,50,1,2
64033,QUÍMICA,1,0,0,1,0,0
64040,QUÍMICA,26,0,2,45,0,6
64071,QUÍMICA,0,0,0,1,0,0
64072,QUÍMICA,15,0,1,27,1,3
64158,QUÍMICA,3,0,0,11,0,0
64159,QUÍMICA,20,0,0,44,0,0
64188,QUÍMICA,2,0,1,9,1,2
64794,QUÍMICA,47,0,14,104,5,18
64802,QUÍMICA,1,0,0,1,0,0
65996,QUÍMICA,14,0,2,78,0,6
66305,QUÍMICA,20,0,16,15,1,16
66507,QUÍMICA,10,0,0,29,1,1
66727,QUÍMICA,0,0,0,3,0,0
66993,QUÍMICA,63,6,10,86,3,23
67249,QUÍMICA,2,1,2,2,2,2
67685,QUÍMICA,1,0,0,1,0,0
70011,QUÍMICA,25,1,6,60,2,6
70810,QUÍMICA,1,0,0,0,1,0
70981,QUÍMICA,26,0,1,39,0,1
71553,QUÍMICA,8,1,45,8,0,95
72795,QUÍMICA,0,0,0,1,0,0
74642,QUÍMICA,18,6,35,21,8,33
74734,QUÍMICA,2,0,1,3,0,1
75224,QUÍMICA,13,0,0,17,0,1
75768,QUÍMICA,19,1,2,18,2,2
79678,QUÍMICA,1,0,0,1,0,0
81294,QUÍMICA,27,21,30,38,21,53
81312,QUÍMICA,24,12,39,31,14,32
81520,QUÍMICA,45,2,15,68,2,22
81849,QUÍMICA,11,3,11,8,3,8
81850,QUÍMICA,9,6,9,7,0,7
82170,QUÍMICA,22,0,9,26,0,7
83323,QUÍMICA,0,5,9,0,5,3
83966,QUÍMICA,4,20,14,5,33,21
84004,QUÍMICA,1,0,0,1,0,3
85456,QUÍMICA,2,1,1,0,0,1
85677,QUÍMICA,35,4,6,57,2,13
85764,QUÍMICA,15,7,32,16,2,44
88147,QUÍMICA,13,0,0,12,0,0
88401,QUÍMICA,2,1,1,5,2,8
89415,QUÍMICA,5,0,1,4,0,2
89416,QUÍMICA,35,1,11,31,2,6
89912,QUÍMICA,1,0,0,3,1,0
91021,QUÍMICA,80,4,4,71,0,11
91749,QUÍMICA,1,10,8,4,10,5
95059,QUÍMICA,12,12,47,23,5,103
96489,QUÍMICA,0,0,0,3,0,0
96571,QUÍMICA,38,4,3,39,2,8
96699,QUÍMICA,1,0,0,1,0,0
98043,QUÍMICA,2,0,2,3,0,0
98616,QUÍMICA,13,4,33,22,12,69
99040,QUÍMICA,1,0,10,0,0,13
99368,QUÍMICA,46,2,19,82,0,16
99567,QUÍMICA,15,8,25,24,6,39
99656,QUÍMICA,15,2,24,20,8,41
99782,QUÍMICA,0,1,10,2,3,13
99808,QUÍMICA,27,3,53,47,5,58
100459,QUÍMICA,41,14,29,40,16,20
100906,QUÍMICA,15,9,27,16,12,38
101064,QUÍMICA,29,3,11,55,0,11
101535,QUÍMICA,0,1,0,0,2,0
101800,QUÍMICA,12,3,44,11,7,70
101892,QUÍMICA,0,0,0,0,1,1
101996,QUÍMICA,30,24,58,42,23,76
102038,QUÍMICA,4,0,1,3,1,3
102090,QUÍMICA,3,0,5,6,1,7
102156,QUÍMICA,14,7,37,35,4,59
103027,QUÍMICA,19,5,13,26,7,20
103349,QUÍMICA,21,2,1,63,1,2
103385,QUÍMICA,25,6,52,27,5,51
103414,QUÍMICA,5,8,56,14,6,36
104280,QUÍMICA,34,3,4,69,5,8
104314,QUÍMICA,3,0,9,2,0,4
104812,QUÍMICA,30,9,43,29,5,33
105674,QUÍMICA,40,4,7,48,0,11
106050,QUÍMICA,21,8,46,31,9,70
106544,QUÍMICA,106,21,35,87,8,31
107516,QUÍMICA,72,37,108,58,14,111
107872,QUÍMICA,5,0,4,9,1,2
108434,QUÍMICA,23,10,12,17,6,36
108831,QUÍMICA,4,0,0,1,0,0
109221,QUÍMICA,0,0,1,1,0,2
109604,QUÍMICA,0,0,1,1,0,0
109618,QUÍMICA,33,8,24,38,9,38
109780,QUÍMICA,58,2,15,104,4,17
111386,QUÍMICA,7,2,4,21,1,9
112410,QUÍMICA,1,0,2,5,1,2
112592,QUÍMICA,20,9,38,34,13,20
113202,QUÍMICA,3,0,0,0,1,1
113365,QUÍMICA,7,3,9,11,0,7
114180,QUÍMICA,47,4,17,66,4,22
114552,QUÍMICA,39,6,14,51,7,23
115092,QUÍMICA,35,1,8,44,2,5
115098,QUÍMICA,46,0,8,60,2,12
115132,QUÍMICA,17,6,57,24,10,67
116536,QUÍMICA,60,4,5,89,4,5
116862,QUÍMICA,44,7,22,53,9,37
116884,QUÍMICA,17,9,18,33,20,42
117058,QUÍMICA,1,5,16,0,7,22
118016,QUÍMICA,12,5,11,14,3,11
118076,QUÍMICA,34,9,24,11,2,20
118098,QUÍMICA,19,2,14,28,1,11
119294,QUÍMICA,33,3,3,30,4,6
120078,QUÍMICA,11,3,52,16,6,72
120084,QUÍMICA,19,2,39,18,4,32
120442,QUÍMICA,0,0,0,0,0,1
120805,QUÍMICA,56,4,18,64,2,19
120924,QUÍMICA,13,0,7,20,6,18
121016,QUÍMICA,2,1,1,0,0,2
121135,QUÍMICA,22,6,16,71,3,48
121451,QUÍMICA,18,6,30,25,10,45
121574,QUÍMICA,2,0,2,5,0,4
122138,QUÍMICA,1,7,9,2,6,17
122298,QUÍMICA,1,0,0,0,0,0
122360,QUÍMICA,0,2,2,2,0,8
123188,QUÍMICA,0,0,21,1,0,76
123233,QUÍMICA,13,4,20,14,2,22
123314,QUÍMICA,14,1,6,17,0,2
123683,QUÍMICA,2,0,4,2,1,8
123764,QUÍMICA,23,4,27,25,3,20
123780,QUÍMICA,12,7,38,23,17,44
123789,QUÍMICA,9,2,29,19,2,41
123791,QUÍMICA,28,4,21,36,3,22
150310,QUÍMICA,0,0,0,0,1,0
300118,QUÍMICA,67,12,48,64,10,39
300625,QUÍMICA,109,5,22,126,3,19
300700,QUÍMICA,26,4,22,50,4,36
302007,QUÍMICA,82,7,23,162,7,34
302905,QUÍMICA,25,1,2,10,0,3
303674,QUÍMICA,57,4,3,87,1,7
305352,QUÍMICA,28,5,24,32,4,10
306061,QUÍMICA,85,7,27,146,7,25
309728,QUÍMICA,3,3,3,3,4,1
309840,QUÍMICA,8,2,2,6,0,1
310155,QUÍMICA,50,4,18,54,4,8
311171,QUÍMICA,9,0,0,21,0,1
311443,QUÍMICA,3,11,5,5,8,5
312335,QUÍMICA,75,29,84,79,9,73
312555,QUÍMICA,33,2,6,39,3,6
312700,QUÍMICA,19,2,6,23,3,13
312835,QUÍMICA,4,1,3,4,1,2
312919,QUÍMICA,0,0,1,1,0,0
312975,QUÍMICA,28,3,43,41,8,42
313106,QUÍMICA,31,6,7,37,7,15
313278,QUÍMICA,1,5,37,0,8,56
313404,QUÍMICA,16,4,15,24,4,14
314118,QUÍMICA,4,1,1,2,0,0
314239,QUÍMICA,31,1,1,49,0,7
320535,QUÍMICA,0,0,0,6,0,0
320541,QUÍMICA,58,11,58,68,13,34
326140,QUÍMICA,108,4,22,91,7,7
343967,QUÍMICA,0,1,0,0,0,0
354682,QUÍMICA,1,0,1,1,1,0
385456,QUÍMICA,7,3,1,8,0,0
388147,QUÍMICA,8,0,1,19,0,0
396489,QUÍMICA,0,0,0,2,0,0
397492,QUÍMICA,9,0,3,15,0,2
399040,QUÍMICA,0,0,5,0,0,5
401564,QUÍMICA,1,0,2,6,0,3
402038,QUÍMICA,5,1,2,7,4,7
409604,QUÍMICA,4,0,9,9,0,9
409618,QUÍMICA,6,2,5,4,1,7
420442,QUÍMICA,0,0,0,0,0,1
1025849,QUÍMICA,9,7,36,8,3,45
1043904,QUÍMICA,12,2,20,15,2,53
1059775,QUÍMICA,31,1,8,41,1,1
1084262,QUÍMICA,3,0,3,4,1,4
1100002,QUÍMICA,27,6,7,45,6,14
1100003,QUÍMICA,19,7,6,19,2,7
1100880,QUÍMICA,22,7,56,22,10,58
1102012,QUÍMICA,6,9,32,8,6,45
1102254,QUÍMICA,6,0,13,11,1,11
1102344,QUÍMICA,1,1,1,0,4,3
1102400,QUÍMICA,0,2,0,0,1,1
1102560,QUÍMICA,1,0,0,9,0,1
1102644,QUÍMICA,1,0,11,4,1,18
1102978,QUÍMICA,22,6,5,41,2,4
1103163,QUÍMICA,34,0,5,35,2,8
1103315,QUÍMICA,22,7,88,22,2,56
1103319,QUÍMICA,7,9,25,12,12,37
1103371,QUÍMICA,12,4,31,24,7,46
1103487,QUÍMICA,24,3,8,38,5,11
1103526,QUÍMICA,14,6,15,15,7,17
1103531,QUÍMICA,24,1,4,74,10,17
1103688,QUÍMICA,1,0,9,4,2,7
1103711,QUÍMICA,37,16,69,69,22,77
1103712,QUÍMICA,56,15,45,69,25,60
1103745,QUÍMICA,5,8,10,4,14,20
1103854,QUÍMICA,21,7,28,42,7,50
1103919,QUÍMICA,10,5,10,10,0,13
1104480,QUÍMICA,13,11,16,11,5,35
1105116,QUÍMICA,3,1,0,2,1,1
1105828,QUÍMICA,35,41,114,41,19,134
1106983,QUÍMICA,23,2,34,31,3,49
1112909,QUÍMICA,11,4,10,13,2,14
1113070,QUÍMICA,23,9,16,14,3,15
1117076,QUÍMICA,19,3,16,21,6,37
1119433,QUÍMICA,29,0,2,27,2,3
1122746,QUÍMICA,0,1,4,0,1,3
1123044,QUÍMICA,0,0,1,0,0,0
1125887,QUÍMICA,6,0,4,9,2,2
1125889,QUÍMICA,9,1,8,14,2,13
1125948,QUÍMICA,32,3,9,42,3,5
1126431,QUÍMICA,4,1,5,2,0,6
1126724,QUÍMICA,0,0,0,2,0,1
1126881,QUÍMICA,14,1,14,11,3,19
1126893,QUÍMICA,13,2,10,20,5,18
1126912,QUÍMICA,13,2,16,16,6,23
1127374,QUÍMICA,23,6,38,14,5,29
1127533,QUÍMICA,12,4,10,25,4,23
1127927,QUÍMICA,14,6,21,33,9,33
1128010,QUÍMICA,11,5,22,5,2,15
1128054,QUÍMICA,7,0,6,4,1,6
1128095,QUÍMICA,10,2,6,25,0,12
1128549,QUÍMICA,16,4,11,28,6,29
1128937,QUÍMICA,25,1,4,37,0,10
1128939,QUÍMICA,13,1,1,40,2,2
1129597,QUÍMICA,9,10,29,17,13,38
1129806,QUÍMICA,19,0,1,38,0,3
1134620,QUÍMICA,21,5,18,28,8,13
1134829,QUÍMICA,0,0,1,3,0,5
1137369,QUÍMICA,26,12,49,44,14,71
1140708,QUÍMICA,84,15,58,54,15,39
1146603,QUÍMICA,0,6,6,0,3,5
1147025,QUÍMICA,15,7,167,8,4,94
1147485,QUÍMICA,46,0,1,115,2,8
1149536,QUÍMICA,0,1,0,0,0,0
1152564,QUÍMICA,5,0,12,3,0,9
1152567,QUÍMICA,21,0,3,59,1,6
1152574,QUÍMICA,43,2,8,67,1,16
1152881,QUÍMICA,25,7,35,22,7,24
1153800,QUÍMICA,0,0,0,0,1,0
1153957,QUÍMICA,11,6,15,15,1,21
1157240,QUÍMICA,0,0,0,0,1,0
1158924,QUÍMICA,6,4,1,9,1,4
1161324,QUÍMICA,6,3,16,9,2,12
1161370,QUÍMICA,6,2,3,12,2,8
1161562,QUÍMICA,1,0,2,4,0,2
1164183,QUÍMICA,3,1,3,6,0,9
1165075,QUÍMICA,25,1,7,40,2,5
1165078,QUÍMICA,24,0,8,28,2,6
1165991,QUÍMICA,2,0,5,2,2,2
1166039,QUÍMICA,15,6,7,37,6,13
1166780,QUÍMICA,8,8,40,12,15,38
1168169,QUÍMICA,38,2,5,56,6,18
1168212,QUÍMICA,0,0,5,0,0,8
1168526,QUÍMICA,3,1,37,10,5,42
1168588,QUÍMICA,5,8,39,6,6,26
1174684,QUÍMICA,44,1,14,55,5,19
1178332,QUÍMICA,3,0,4,3,0,0
1178556,QUÍMICA,24,11,24,16,6,38
1179878,QUÍMICA,15,4,31,19,4,46
1184165,QUÍMICA,7,7,9,11,5,11
1189068,QUÍMICA,10,1,1,30,1,3
1189072,QUÍMICA,4,1,0,16,0,1
1189711,QUÍMICA,6,4,20,13,4,24
1189755,QUÍMICA,9,4,29,6,4,41
1191233,QUÍMICA,9,1,6,12,1,19
1200668,QUÍMICA,53,0,5,59,2,8
1202226,QUÍMICA,4,0,0,3,0,2
1204323,QUÍMICA,5,3,3,15,3,9
1212262,QUÍMICA,10,0,2,22,1,4
1216376,QUÍMICA,1,0,20,3,0,40
1258799,QUÍMICA,4,1,4,10,3,9
1268177,QUÍMICA,6,1,8,14,3,3
1270372,QUÍMICA,14,2,2,21,2,3
1277055,QUÍMICA,17,0,12,10,2,11
1279320,QUÍMICA,17,2,1,16,2,1
1291963,QUÍMICA,0,0,0,5,0,0
5000146,QUÍMICA,33,8,44,26,5,60
5000568,QUÍMICA,1,0,1,1,0,3
5000897,QUÍMICA,2,0,14,4,1,9
118438,QUÍMICA - OPÇÃO TECNOLÓGICA - ÊNFASE AMBIENTAL,13,0,2,17,0,0
118442,QUÍMICA - OPÇÃO TECNOLÓGICA - ÊNFASE EM MATERIAIS,17,0,4,17,0,3
1180627,QUÍMICA - QUÍMICA FORENSE,1,1,0,0,2,0
60048,QUÍMICA AMBIENTAL,41,1,9,44,1,9
67143,QUÍMICA AMBIENTAL,33,0,7,50,2,4
92997,QUÍMICA AMBIENTAL,5,3,5,5,6,13
1101389,QUÍMICA AMBIENTAL,28,3,23,59,10,44
1313212,QUÍMICA AMBIENTAL TECNOLÓGICA,1,0,0,0,0,0
46741,QUÍMICA COM ATRIBUIÇÕES EM BIOTECNOLOGIA,46,1,9,46,1,3
46740,QUÍMICA COM ATRIBUIÇÕES TECNOLÓGICAS,64,3,11,68,1,5
5000840,QUÍMICA COM HABILITAÇÃO EM QUÍMICA FORENSE,17,0,2,18,0,1
47703,"QUÍMICA COM HABILITAÇÃO EM QUÍMICA TECNOLÓGICA, BIOTECNOLOGIA E AGROINDUSTRIA",20,0,0,23,0,3
118434,QUÍMICA COM ÊNFASE EM BIOQUÍMICA E BIOLOGIA MOLECULAR,27,0,5,23,0,1
10997,QUÍMICA DE ALIMENTOS,0,0,0,1,0,0
18313,QUÍMICA DE ALIMENTOS,0,1,0,1,0,0
113098,QUÍMICA DO PETRÓLEO,55,13,52,48,8,42
299,QUÍMICA INDUSTRIAL,26,18,57,24,15,67
6060,QUÍMICA INDUSTRIAL,67,7,19,130,11,18
10055,QUÍMICA INDUSTRIAL,16,2,3,21,0,0
11442,QUÍMICA INDUSTRIAL,20,49,22,15,25,8
11609,QUÍMICA INDUSTRIAL,98,17,110,99,18,98
12010,QUÍMICA INDUSTRIAL,12,10,31,9,8,46
12709,QUÍMICA INDUSTRIAL,39,5,15,55,6,19
13431,QUÍMICA INDUSTRIAL,34,5,24,27,4,29
13593,QUÍMICA INDUSTRIAL,11,1,17,17,2,21
13871,QUÍMICA INDUSTRIAL,31,3,2,46,2,1
14379,QUÍMICA INDUSTRIAL,96,14,50,83,8,31
20114,QUÍMICA INDUSTRIAL,43,2,0,63,0,2
21159,QUÍMICA INDUSTRIAL,26,8,15,53,11,26
21870,QUÍMICA INDUSTRIAL,3,11,3,3,10,5
72854,QUÍMICA INDUSTRIAL,21,2,2,46,0,2
83244,QUÍMICA INDUSTRIAL,11,0,4,12,0,3
88418,QUÍMICA INDUSTRIAL,19,0,1,17,0,2
95127,QUÍMICA INDUSTRIAL,13,0,1,11,0,0
106644,QUÍMICA INDUSTRIAL,36,4,12,44,1,16
112092,QUÍMICA INDUSTRIAL,25,2,78,27,2,123
112500,QUÍMICA INDUSTRIAL,14,0,6,21,0,5
113635,QUÍMICA INDUSTRIAL,0,2,0,1,1,0
116760,QUÍMICA INDUSTRIAL,94,6,6,137,5,9
123565,QUÍMICA INDUSTRIAL,8,5,1,6,8,5
1103255,QUÍMICA INDUSTRIAL,37,1,16,48,1,15
1192400,QUÍMICA INDUSTRIAL,6,4,5,12,2,7
1203320,QUÍMICA INDUSTRIAL,23,3,11,36,2,8
33341,QUÍMICA OPÇÃO FUNDAMENTAL,8,0,2,11,0,1
118436,QUÍMICA OPÇÃO TECNOLÓGICA COM ÊNFASE EM ALIMENTOS,15,1,0,17,0,3
19487,QUÍMICA TECNOLÓGICA,3,0,0,3,0,0
25187,QUÍMICA TECNOLÓGICA,43,1,4,45,0,1
43193,QUÍMICA TECNOLÓGICA,10,0,0,17,0,1
52092,QUÍMICA TECNOLÓGICA,8,0,5,14,0,6
86082,QUÍMICA TECNOLÓGICA,18,2,1,19,0,2
101332,QUÍMICA TECNOLÓGICA,11,3,17,19,4,20
372003,QUÍMICA TECNOLÓGICA,33,9,18,30,3,14
1140082,QUÍMICA TECNOLÓGICA,52,6,32,57,8,35
5000058,QUÍMICA TECNOLÓGICA,23,9,35,25,5,43
1140083,QUÍMICA TECNOLÓGICA E INDUSTRIAL,28,2,24,9,4,19
30389,RADIALISMO,16,0,6,20,1,4
1268221,RADIALISMO,15,2,15,13,1,13
19038,RADIOLOGIA,34,4,13,39,10,12
57054,RADIOLOGIA,17,5,30,29,8,43
59850,RADIOLOGIA,12,2,0,40,0,2
66518,RADIOLOGIA,1,0,0,4,0,0
68099,RADIOLOGIA,36,4,21,86,5,52
69487,RADIOLOGIA,23,1,8,41,5,12
69647,RADIOLOGIA,10,4,11,25,6,12
69908,RADIOLOGIA,71,7,26,110,13,41
70171,RADIOLOGIA,24,14,25,55,24,68
70738,RADIOLOGIA,17,2,2,46,8,1
72818,RADIOLOGIA,41,21,102,106,40,201
73620,RADIOLOGIA,23,4,52,65,1,103
75956,RADIOLOGIA,0,1,4,0,1,2
79447,RADIOLOGIA,11,0,29,23,3,54
80562,RADIOLOGIA,6,8,2,17,12,0
80564,RADIOLOGIA,7,6,0,8,13,0
81410,RADIOLOGIA,11,1,22,13,2,37
82678,RADIOLOGIA,40,7,20,105,3,26
84372,RADIOLOGIA,19,4,35,18,5,34
84395,RADIOLOGIA,44,1,12,53,5,14
85635,RADIOLOGIA,18,2,14,20,9,24
87944,RADIOLOGIA,1,0,1,0,2,4
90537,RADIOLOGIA,10,6,0,9,11,1
90582,RADIOLOGIA,6,9,1,11,26,0
91335,RADIOLOGIA,7,1,3,9,0,3
92044,RADIOLOGIA,9,0,3,15,1,9
92801,RADIOLOGIA,11,3,30,21,8,73
95077,RADIOLOGIA,11,1,6,5,1,10
95655,RADIOLOGIA,1,0,1,1,0,2
97873,RADIOLOGIA,10,4,17,31,5,55
99142,RADIOLOGIA,1,0,0,2,0,0
99156,RADIOLOGIA,4,0,0,2,0,1
99164,RADIOLOGIA,1,0,0,1,0,0
99168,RADIOLOGIA,1,0,1,0,0,7
99170,RADIOLOGIA,6,2,4,8,2,10
101387,RADIOLOGIA,5,4,12,3,7,24
101822,RADIOLOGIA,9,11,54,7,9,76
102182,RADIOLOGIA,1,1,0,0,0,1
102208,RADIOLOGIA,80,19,66,120,22,89
102302,RADIOLOGIA,20,11,29,39,16,63
102968,RADIOLOGIA,96,20,64,110,16,72
103160,RADIOLOGIA,5,5,1,13,8,0
103196,RADIOLOGIA,9,5,0,17,15,2
103280,RADIOLOGIA,15,12,17,22,4,23
104276,RADIOLOGIA,26,7,115,45,6,192
104532,RADIOLOGIA,2,0,4,10,0,10
105514,RADIOLOGIA,2,2,9,2,3,18
106958,RADIOLOGIA,11,5,12,10,5,11
107109,RADIOLOGIA,2,1,0,2,2,1
107270,RADIOLOGIA,14,6,10,36,8,23
108104,RADIOLOGIA,9,4,44,17,10,65
109444,RADIOLOGIA,5,1,0,8,0,0
109545,RADIOLOGIA,5,2,15,23,0,49
112031,RADIOLOGIA,16,7,13,20,4,32
114216,RADIOLOGIA,43,3,6,125,7,12
114411,RADIOLOGIA,37,4,22,70,8,36
114628,RADIOLOGIA,14,0,10,30,1,22
115754,RADIOLOGIA,0,0,1,2,0,1
116338,RADIOLOGIA,37,6,17,60,9,38
116478,RADIOLOGIA,38,14,28,50,13,41
116592,RADIOLOGIA,0,2,3,0,1,3
118608,RADIOLOGIA,2,0,1,0,0,2
121061,RADIOLOGIA,11,1,4,14,3,11
121063,RADIOLOGIA,8,2,2,12,0,6
122408,RADIOLOGIA,10,5,72,46,3,130
1046339,RADIOLOGIA,3,5,1,3,0,0
1046925,RADIOLOGIA,26,3,0,67,1,9
1049164,RADIOLOGIA,14,6,16,30,19,42
1072300,RADIOLOGIA,0,1,25,1,3,79
1072419,RADIOLOGIA,0,0,4,1,0,0
1102416,RADIOLOGIA,4,0,9,2,0,3
1108453,RADIOLOGIA,23,5,11,35,1,14
1109528,RADIOLOGIA,5,9,3,1,16,7
1113810,RADIOLOGIA,6,1,2,17,2,5
1116404,RADIOLOGIA,55,0,4,120,5,6
1116855,RADIOLOGIA,39,9,20,32,6,15
1117115,RADIOLOGIA,9,1,3,19,2,11
1117665,RADIOLOGIA,27,12,46,29,30,90
1119659,RADIOLOGIA,11,0,6,25,0,5
1121420,RADIOLOGIA,4,0,2,11,0,2
1122558,RADIOLOGIA,5,1,0,0,1,2
1123299,RADIOLOGIA,0,0,1,1,0,0
1128947,RADIOLOGIA,13,4,31,19,5,62
1130455,RADIOLOGIA,12,0,9,28,1,10
1131681,RADIOLOGIA,0,1,0,0,0,0
1132417,RADIOLOGIA,0,2,2,4,0,7
1133072,RADIOLOGIA,3,0,5,1,1,5
1136482,RADIOLOGIA,47,9,23,70,19,43
1139757,RADIOLOGIA,0,0,0,0,1,1
1141580,RADIOLOGIA,26,4,72,72,2,167
1146354,RADIOLOGIA,115,4,36,170,2,48
1151338,RADIOLOGIA,0,0,1,1,0,2
1156801,RADIOLOGIA,55,3,8,118,13,24
1161083,RADIOLOGIA,2,0,20,5,0,14
1162537,RADIOLOGIA,0,0,0,1,0,0
1164213,RADIOLOGIA,0,0,0,1,0,0
1166011,RADIOLOGIA,26,5,18,42,5,26
1166590,RADIOLOGIA,0,0,1,1,0,0
1167386,RADIOLOGIA,38,17,24,67,17,59
1168449,RADIOLOGIA,16,1,0,42,1,6
1178297,RADIOLOGIA,35,6,8,27,5,15
1180797,RADIOLOGIA,1,0,0,0,1,2
1187551,RADIOLOGIA,42,5,12,44,6,9
1187654,RADIOLOGIA,4,0,2,15,2,11
1187832,RADIOLOGIA,12,0,6,11,0,13
1190826,RADIOLOGIA,1,0,1,1,0,1
1192781,RADIOLOGIA,5,3,40,9,2,70
1202232,RADIOLOGIA,4,1,0,12,2,0
1261751,RADIOLOGIA,29,0,2,123,1,3
1264418,RADIOLOGIA,22,5,18,25,0,9
1278869,RADIOLOGIA,20,5,33,20,2,29
1292721,RADIOLOGIA,16,0,1,24,0,1
5000459,RADIOLOGIA,0,0,0,2,0,1
5000761,RADIOLOGIA,56,6,77,118,10,139
90408,RADIOLOGIA MÉDICA,3,0,6,9,0,9
123835,RECURSOS HUMANOS,0,0,0,1,0,1
