curso_codigo,curso_nome,masc_branca,masc_preta,masc_parda,fem_branca,fem_preta,fem_parda
118321,PEDAGOGIA,0,0,0,9,1,7
118342,PEDAGOGIA,3,0,0,57,0,0
118348,PEDAGOGIA,6,1,5,18,5,64
118358,PEDAGOGIA,8,3,0,75,21,3
118484,PEDAGOGIA,0,0,1,1,0,2
118506,PEDAGOGIA,3,0,1,25,14,38
118508,PEDAGOGIA,1,0,1,28,9,21
118510,PEDAGOGIA,5,1,3,52,20,45
118578,PEDAGOGIA,0,0,0,1,0,1
118678,PEDAGOGIA,1,0,2,36,12,69
118768,PEDAGOGIA,4,0,2,85,1,13
118826,PEDAGOGIA,3,1,2,71,22,53
118870,PEDAGOGIA,1,7,6,31,69,27
118876,PEDAGOGIA,0,0,2,2,2,3
119012,PEDAGOGIA,4,6,15,30,17,155
119032,PEDAGOGIA,7,0,0,185,0,0
119482,PEDAGOGIA,2,0,1,14,5,7
119650,PEDAGOGIA,6,0,0,100,3,1
119744,PEDAGOGIA,1,0,0,44,4,0
119982,PEDAGOGIA,10,4,2,227,56,129
120127,PEDAGOGIA,1,0,1,7,3,1
120205,PEDAGOGIA,12,5,3,247,24,49
120250,PEDAGOGIA,0,0,0,0,1,1
120266,PEDAGOGIA,0,0,0,2,2,3
120840,PEDAGOGIA,8,1,0,91,15,22
121286,PEDAGOGIA,15,1,0,146,19,20
121315,PEDAGOGIA,6,2,25,19,2,112
121317,PEDAGOGIA,5,2,26,16,6,100
121535,PEDAGOGIA,0,0,0,3,0,1
121798,PEDAGOGIA,1,0,1,32,3,11
121860,PEDAGOGIA,1,1,6,12,2,90
122132,PEDAGOGIA,3,0,10,49,2,83
122240,PEDAGOGIA,3,2,1,13,10,18
122404,PEDAGOGIA,19,0,1,121,5,4
122604,PEDAGOGIA,2,0,2,16,2,14
122732,PEDAGOGIA,0,0,0,2,0,0
122910,PEDAGOGIA,0,0,0,4,0,0
122924,PEDAGOGIA,24,6,43,74,22,121
123153,PEDAGOGIA,5,0,3,131,7,69
123687,PEDAGOGIA,0,1,4,51,12,98
123704,PEDAGOGIA,8,3,4,68,28,35
150072,PEDAGOGIA,0,0,0,2,0,1
150122,PEDAGOGIA,8,0,0,62,1,2
150213,PEDAGOGIA,5,1,6,100,48,99
1001999,PEDAGOGIA,6,0,12,83,42,144
1006144,PEDAGOGIA,5,5,6,83,36,92
1006200,PEDAGOGIA,2,2,4,51,7,31
1009421,PEDAGOGIA,0,0,0,3,0,1
1014155,PEDAGOGIA,4,0,5,42,6,93
1017281,PEDAGOGIA,11,1,1,66,4,27
1025818,PEDAGOGIA,1,0,0,7,2,6
1028410,PEDAGOGIA,0,0,0,16,2,5
1047968,PEDAGOGIA,2,0,0,8,0,15
1048014,PEDAGOGIA,1,0,3,40,8,116
1048611,PEDAGOGIA,0,1,0,0,1,0
1055334,PEDAGOGIA,0,0,0,26,3,5
1056475,PEDAGOGIA,3,3,27,40,13,225
1057750,PEDAGOGIA,0,0,0,5,2,4
1059435,PEDAGOGIA,2,0,6,12,6,196
1068884,PEDAGOGIA,0,0,3,10,1,50
1072244,PEDAGOGIA,0,0,0,1,0,1
1073315,PEDAGOGIA,1,0,5,8,3,25
1073856,PEDAGOGIA,0,0,0,34,0,2
1073879,PEDAGOGIA,1,0,0,6,1,0
1075632,PEDAGOGIA,0,0,1,11,1,6
1076118,PEDAGOGIA,5,0,0,127,11,15
1076393,PEDAGOGIA,18,6,14,221,21,67
1076815,PEDAGOGIA,3,1,2,66,14,21
1099321,PEDAGOGIA,2,0,1,13,5,12
1099989,PEDAGOGIA,1,0,0,15,4,8
1101027,PEDAGOGIA,3,2,1,59,9,69
1102384,PEDAGOGIA,0,0,0,3,16,22
1104762,PEDAGOGIA,0,0,0,1,0,1
1104814,PEDAGOGIA,0,0,0,0,4,3
1104930,PEDAGOGIA,0,1,3,4,1,49
1105028,PEDAGOGIA,1,2,0,36,3,21
1105780,PEDAGOGIA,0,1,1,29,4,18
1106314,PEDAGOGIA,7,5,5,93,24,28
1106336,PEDAGOGIA,0,0,4,8,0,98
1107125,PEDAGOGIA,8,16,2,18,51,6
1107614,PEDAGOGIA,0,0,4,40,6,71
1108440,PEDAGOGIA,4,2,7,67,13,79
1108930,PEDAGOGIA,0,0,0,2,0,0
1111568,PEDAGOGIA,2,0,16,10,2,85
1112733,PEDAGOGIA,5,0,2,67,4,31
1115896,PEDAGOGIA,0,0,3,24,22,34
1116091,PEDAGOGIA,2,1,1,7,3,9
1116904,PEDAGOGIA,1,0,0,2,0,1
1118531,PEDAGOGIA,0,0,0,43,1,1
1121667,PEDAGOGIA,6,1,9,181,50,155
1125139,PEDAGOGIA,0,0,0,0,0,1
1125421,PEDAGOGIA,1,1,1,8,3,2
1125934,PEDAGOGIA,8,0,0,69,3,9
1126994,PEDAGOGIA,1,0,0,5,0,0
1128284,PEDAGOGIA,8,3,7,110,31,79
1128441,PEDAGOGIA,3,1,1,135,41,122
1128934,PEDAGOGIA,0,0,2,12,2,1
1130148,PEDAGOGIA,1,0,3,5,0,43
1133262,PEDAGOGIA,0,0,2,11,0,39
1136664,PEDAGOGIA,0,0,10,7,0,96
1139787,PEDAGOGIA,3,8,9,17,93,113
1140278,PEDAGOGIA,0,0,0,10,0,1
1146841,PEDAGOGIA,0,0,1,2,0,0
1147178,PEDAGOGIA,18,18,128,85,49,347
1148764,PEDAGOGIA,0,0,0,14,0,8
1149137,PEDAGOGIA,0,2,1,0,23,1
1149332,PEDAGOGIA,0,0,0,1,0,0
1149543,PEDAGOGIA,0,0,0,0,2,0
1150343,PEDAGOGIA,1,0,0,1,0,1
1150372,PEDAGOGIA,16,3,4,110,18,81
1150406,PEDAGOGIA,17,3,1,100,23,25
1150432,PEDAGOGIA,0,0,1,9,1,2
1150509,PEDAGOGIA,0,0,1,2,0,4
1150659,PEDAGOGIA,11,4,6,82,26,16
1150687,PEDAGOGIA,2,0,1,7,0,7
1151003,PEDAGOGIA,0,0,0,0,0,1
1151166,PEDAGOGIA,9,0,20,34,7,75
1151434,PEDAGOGIA,21,5,35,147,23,301
1151779,PEDAGOGIA,2,2,4,22,4,18
1152082,PEDAGOGIA,16,14,6,362,106,140
1152126,PEDAGOGIA,1,0,0,3,0,0
1152515,PEDAGOGIA,2,2,2,22,17,20
1152757,PEDAGOGIA,1,0,5,5,2,26
1152763,PEDAGOGIA,0,0,1,0,0,0
1152765,PEDAGOGIA,0,0,2,0,0,3
1152767,PEDAGOGIA,0,0,0,0,0,1
1152812,PEDAGOGIA,0,0,0,1,0,1
1152813,PEDAGOGIA,1,0,5,3,0,4
1153477,PEDAGOGIA,3,1,1,40,6,12
1154758,PEDAGOGIA,2,0,1,24,6,17
1155078,PEDAGOGIA,0,0,0,1,0,0
1155352,PEDAGOGIA,0,0,0,1,0,0
1155387,PEDAGOGIA,2,1,1,45,7,11
1155663,PEDAGOGIA,3,2,1,20,17,49
1155961,PEDAGOGIA,0,0,0,2,2,1
1158598,PEDAGOGIA,7,1,8,39,5,44
1159860,PEDAGOGIA,0,0,7,12,3,52
1160024,PEDAGOGIA,0,0,0,1,0,0
1160177,PEDAGOGIA,0,0,6,9,0,14
1160179,PEDAGOGIA,0,0,3,5,0,31
1160411,PEDAGOGIA,0,0,0,1,0,2
1160780,PEDAGOGIA,0,0,0,11,0,9
1160851,PEDAGOGIA,0,0,0,4,0,7
1160932,PEDAGOGIA,0,0,0,0,1,4
1163840,PEDAGOGIA,2,1,3,8,3,9
1166431,PEDAGOGIA,1,0,0,9,2,3
1166455,PEDAGOGIA,5,0,2,103,20,45
1166499,PEDAGOGIA,5,1,4,89,22,46
1166608,PEDAGOGIA,4,0,0,33,9,17
1167925,PEDAGOGIA,1,1,0,65,8,6
1170402,PEDAGOGIA,0,0,0,0,0,3
1175009,PEDAGOGIA,0,0,0,1,0,0
1177389,PEDAGOGIA,1,0,1,3,0,0
1178110,PEDAGOGIA,0,0,1,2,0,4
1178271,PEDAGOGIA,1,0,8,31,2,112
1178459,PEDAGOGIA,0,0,0,0,1,0
1178745,PEDAGOGIA,0,0,0,3,2,6
1179300,PEDAGOGIA,2,0,0,56,0,11
1180798,PEDAGOGIA,0,0,0,0,3,0
1181339,PEDAGOGIA,0,0,0,0,0,1
1184160,PEDAGOGIA,0,3,2,4,15,26
1185841,PEDAGOGIA,1,0,0,12,0,4
1186197,PEDAGOGIA,2,0,0,5,0,4
1188184,PEDAGOGIA,6,1,0,38,2,4
1188432,PEDAGOGIA,0,0,0,2,0,15
1189599,PEDAGOGIA,15,13,118,84,67,601
1191663,PEDAGOGIA,2,4,26,11,16,72
1203805,PEDAGOGIA,2,0,0,3,7,7
1208792,PEDAGOGIA,3,1,8,1,3,25
1214146,PEDAGOGIA,3,0,13,31,2,140
1214149,PEDAGOGIA,0,1,8,6,5,60
1214152,PEDAGOGIA,1,3,8,9,4,35
1214155,PEDAGOGIA,0,0,1,3,0,3
1214158,PEDAGOGIA,2,0,8,9,0,37
1214402,PEDAGOGIA,2,0,3,1,2,5
1214407,PEDAGOGIA,2,1,2,9,1,34
1216372,PEDAGOGIA,0,0,3,2,0,34
1258815,PEDAGOGIA,1,0,6,4,0,63
1278731,PEDAGOGIA,0,0,1,1,6,7
2500020,PEDAGOGIA,0,0,0,21,0,5
5000055,PEDAGOGIA,12,4,2,346,32,84
5000061,PEDAGOGIA,0,1,2,21,12,45
5000213,PEDAGOGIA,3,1,0,100,7,23
5000223,PEDAGOGIA,7,3,2,305,32,70
5000364,PEDAGOGIA,1,0,1,19,3,7
5000402,PEDAGOGIA,7,1,3,275,8,53
5000403,PEDAGOGIA,4,0,2,157,4,17
5000581,PEDAGOGIA,11,8,41,419,78,547
5000695,PEDAGOGIA,3,0,4,8,0,12
5001056,PEDAGOGIA,4,3,1,12,4,46
5001058,PEDAGOGIA,1,1,9,16,27,56
5001065,PEDAGOGIA,0,0,4,7,3,16
5001066,PEDAGOGIA,5,5,20,4,13,89
5001070,PEDAGOGIA,1,0,32,12,15,88
5001075,PEDAGOGIA,3,1,37,13,4,103
5001077,PEDAGOGIA,4,1,9,20,3,37
5001078,PEDAGOGIA,0,4,9,3,7,33
5001090,PEDAGOGIA,0,0,13,4,0,73
1165576,PEDAGOGIA - EDUCAÇÃO DO CAMPO,0,0,0,6,0,2
2110,PEDAGOGIA - EDUCAÇÃO INFANTIL E ANOS INICIAIS DO ENSINO FUNDAMENTAL,1,0,0,1,0,0
123506,PEDAGOGIA DA TERRA,0,0,0,0,1,1
150164,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,3,1,0,3
150165,PEDAGOGIA INTERCULTURAL INDÍGENA,3,0,9,1,0,28
150166,PEDAGOGIA INTERCULTURAL INDÍGENA,0,3,16,3,0,17
150167,PEDAGOGIA INTERCULTURAL INDÍGENA,3,1,12,1,2,7
150168,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,8,0,0,12
150169,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,16,1,0,15
150170,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,19,5,0,8
150171,PEDAGOGIA INTERCULTURAL INDÍGENA,4,1,18,3,1,18
150172,PEDAGOGIA INTERCULTURAL INDÍGENA,1,1,12,2,0,13
150173,PEDAGOGIA INTERCULTURAL INDÍGENA,0,1,8,0,0,6
150174,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,8,0,1,8
150175,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,17,1,0,8
150176,PEDAGOGIA INTERCULTURAL INDÍGENA,2,0,14,0,1,23
150177,PEDAGOGIA INTERCULTURAL INDÍGENA,2,0,16,0,0,19
150178,PEDAGOGIA INTERCULTURAL INDÍGENA,4,1,15,1,0,20
150179,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,15,0,0,6
150180,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,9,0,0,20
150181,PEDAGOGIA INTERCULTURAL INDÍGENA,2,0,11,0,0,22
1157427,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,5,0,0,13
1157428,PEDAGOGIA INTERCULTURAL INDÍGENA,2,0,8,6,1,14
1157429,PEDAGOGIA INTERCULTURAL INDÍGENA,2,1,10,0,0,3
1157430,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,10,1,1,5
1157431,PEDAGOGIA INTERCULTURAL INDÍGENA,1,1,5,0,0,4
1157432,PEDAGOGIA INTERCULTURAL INDÍGENA,3,0,9,2,1,18
1157433,PEDAGOGIA INTERCULTURAL INDÍGENA,7,2,13,3,1,10
1157434,PEDAGOGIA INTERCULTURAL INDÍGENA,4,0,9,5,1,9
1157436,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,9,2,0,4
1157438,PEDAGOGIA INTERCULTURAL INDÍGENA,1,1,19,3,0,17
1157440,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,8,0,0,17
1157442,PEDAGOGIA INTERCULTURAL INDÍGENA,0,1,11,2,1,18
1157443,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,10,2,0,29
1157444,PEDAGOGIA INTERCULTURAL INDÍGENA,3,0,10,0,0,11
1157445,PEDAGOGIA INTERCULTURAL INDÍGENA,2,4,10,3,1,17
1157450,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,12,3,0,2
1157452,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,14,2,0,9
1157453,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,3,3,2,11
1157454,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,11,2,2,21
1157455,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,7,2,1,11
1157456,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,15,0,0,15
1157457,PEDAGOGIA INTERCULTURAL INDÍGENA,4,1,24,3,0,10
1157458,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,7,0,0,4
1157459,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,14,2,0,22
1157460,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,6,1,0,5
1157461,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,7,0,0,3
1157463,PEDAGOGIA INTERCULTURAL INDÍGENA,1,1,19,1,0,18
1157464,PEDAGOGIA INTERCULTURAL INDÍGENA,0,1,8,0,0,3
1157466,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,3,0,0,6
1157467,PEDAGOGIA INTERCULTURAL INDÍGENA,2,1,6,1,2,10
1157468,PEDAGOGIA INTERCULTURAL INDÍGENA,13,0,7,9,0,2
1157469,PEDAGOGIA INTERCULTURAL INDÍGENA,1,0,9,0,0,4
1157470,PEDAGOGIA INTERCULTURAL INDÍGENA,0,0,19,0,0,15
1179012,PEDAGOGIA INTERCULTURAL INDÍGENA,2,0,5,3,0,11
70261,PETRÓLEO E GÁS,3,0,1,2,0,0
74512,PETRÓLEO E GÁS,35,9,32,19,8,17
75801,PETRÓLEO E GÁS,0,0,1,0,0,0
79600,PETRÓLEO E GÁS,2,1,3,0,0,1
80500,PETRÓLEO E GÁS,2,0,0,0,0,0
80502,PETRÓLEO E GÁS,0,0,0,0,1,0
80505,PETRÓLEO E GÁS,3,0,0,0,0,0
83658,PETRÓLEO E GÁS,2,2,5,0,0,1
86147,PETRÓLEO E GÁS,5,0,0,2,0,0
89774,PETRÓLEO E GÁS,2,0,0,0,0,0
89870,PETRÓLEO E GÁS,17,2,0,8,0,0
90543,PETRÓLEO E GÁS,0,0,0,0,1,0
90561,PETRÓLEO E GÁS,0,0,0,2,0,0
90584,PETRÓLEO E GÁS,0,0,0,0,0,1
97059,PETRÓLEO E GÁS,1,3,9,0,0,3
97634,PETRÓLEO E GÁS,1,1,1,1,0,0
98073,PETRÓLEO E GÁS,6,8,27,1,3,9
98281,PETRÓLEO E GÁS,1,0,0,0,0,0
98494,PETRÓLEO E GÁS,3,0,1,2,0,0
98910,PETRÓLEO E GÁS,0,0,1,1,1,1
101532,PETRÓLEO E GÁS,1,0,4,0,0,0
102562,PETRÓLEO E GÁS,11,0,2,5,0,0
103194,PETRÓLEO E GÁS,1,0,2,0,0,1
104106,PETRÓLEO E GÁS,0,1,1,0,0,0
106990,PETRÓLEO E GÁS,18,4,9,8,0,11
108346,PETRÓLEO E GÁS,0,0,0,1,0,1
108998,PETRÓLEO E GÁS,8,2,3,6,0,2
109372,PETRÓLEO E GÁS,0,0,0,1,0,0
109856,PETRÓLEO E GÁS,1,0,0,1,0,0
112012,PETRÓLEO E GÁS,92,12,82,34,2,46
115039,PETRÓLEO E GÁS,48,30,188,21,13,91
115918,PETRÓLEO E GÁS,55,10,42,9,2,11
116994,PETRÓLEO E GÁS,0,1,0,1,0,0
118672,PETRÓLEO E GÁS,2,0,2,1,0,1
119154,PETRÓLEO E GÁS,0,0,0,1,0,0
119268,PETRÓLEO E GÁS,43,3,22,21,1,8
120230,PETRÓLEO E GÁS,3,0,2,4,0,1
120862,PETRÓLEO E GÁS,3,1,1,2,0,2
120958,PETRÓLEO E GÁS,3,0,2,0,0,0
1002151,PETRÓLEO E GÁS,9,4,4,5,1,3
1028518,PETRÓLEO E GÁS,0,1,4,3,3,5
1057560,PETRÓLEO E GÁS,0,3,4,3,1,3
1057753,PETRÓLEO E GÁS,4,0,1,4,1,2
1104130,PETRÓLEO E GÁS,94,9,68,33,3,32
1138831,PETRÓLEO E GÁS,1,6,5,2,1,17
1138861,PETRÓLEO E GÁS,1,5,12,0,2,4
1151588,PETRÓLEO E GÁS,0,0,45,0,0,32
1158558,PETRÓLEO E GÁS,2,0,3,1,0,1
1160815,PETRÓLEO E GÁS,8,3,2,1,2,1
1167014,PETRÓLEO E GÁS,65,0,0,20,0,1
1172119,PETRÓLEO E GÁS,0,1,0,0,0,1
1177854,PETRÓLEO E GÁS,4,0,0,2,0,0
1180450,PETRÓLEO E GÁS,14,4,11,4,3,10
95903,PILOTAGEM PROFISSIONAL DE AERONAVES,341,10,48,31,0,3
101257,PILOTAGEM PROFISSIONAL DE AERONAVES,109,22,129,15,1,10
103980,PILOTAGEM PROFISSIONAL DE AERONAVES,2,0,0,0,0,0
114985,PILOTAGEM PROFISSIONAL DE AERONAVES,2,0,2,0,0,1
115762,PILOTAGEM PROFISSIONAL DE AERONAVES,18,3,12,1,0,1
1137468,PILOTAGEM PROFISSIONAL DE AERONAVES,1,0,1,0,0,0
1170156,PILOTAGEM PROFISSIONAL DE AERONAVES,0,0,1,0,0,0
1205291,PILOTAGEM PROFISSIONAL DE AERONAVES,21,1,0,1,0,0
14339,PINTURA,44,6,29,85,3,21
46220,PINTURA,9,1,2,34,0,1
86693,PLANEJAMENTO E GERENCIAMENTO DE OBRAS,2,1,3,2,0,5
100328,PLANEJAMENTO LOGÍSTICO DE CARGAS,1,0,0,1,0,0
1279026,PLANEJAMENTO TERRITORIAL,0,0,1,0,0,0
106660,PODOLOGIA,1,0,0,0,0,0
1188894,PODOLOGIA,0,0,0,2,1,1
18043,POLÍMEROS,64,3,1,25,0,0
48982,POLÍMEROS,36,5,16,4,2,1
75357,POLÍMEROS,190,35,76,74,12,21
75423,POLÍMEROS,4,0,0,0,0,0
79624,POLÍMEROS,37,2,3,4,0,2
105772,POLÍMEROS,3,9,18,5,4,9
107950,POLÍMEROS,85,7,23,27,1,5
114301,POLÍMEROS,57,9,23,24,3,7
116888,POLÍMEROS,29,21,35,15,13,13
1150240,POLÍMEROS,42,5,4,26,3,4
1140233,POLÍTICAS PÚBLICAS,19,1,2,17,2,2
1160469,POLÍTICAS PÚBLICAS,4,0,2,4,1,1
1161406,POLÍTICAS PÚBLICAS,0,0,1,0,0,0
31230,PORTUGUÊS - ESPANHOL,0,0,0,4,1,1
22533,PORTUGUÊS - FRANCÊS,0,0,1,0,0,1
31229,PORTUGUÊS - INGLÊS,0,0,1,0,0,3
22532,PORTUGUÊS - LITERATURAS,0,0,1,2,2,5
1001445,PROCESSAMENTO DE CARNES,1,3,8,1,2,8
2360,PROCESSAMENTO DE DADOS,22,1,4,3,0,1
2429,PROCESSAMENTO DE DADOS,1,0,10,3,0,1
8248,PROCESSAMENTO DE DADOS,0,0,2,0,0,0
19828,PROCESSAMENTO DE DADOS,15,0,6,1,0,0
44686,PROCESSAMENTO DE DADOS,1,0,0,0,0,0
44888,PROCESSAMENTO DE DADOS,0,0,3,0,0,0
44916,PROCESSAMENTO DE DADOS,2,0,1,2,0,0
55063,PROCESSAMENTO DE DADOS,0,0,2,0,0,0
104866,PROCESSOS AMBIENTAIS,48,7,10,45,5,15
106048,PROCESSOS AMBIENTAIS,2,0,0,5,0,0
115442,PROCESSOS AMBIENTAIS,3,0,8,5,3,8
120228,PROCESSOS DE SUSTENTABILIDADE AMBIENTAL,6,0,0,8,1,1
1208506,PROCESSOS ESCOLARES,5,1,3,21,3,23
1264905,PROCESSOS ESCOLARES,1,0,1,3,0,2
48839,PROCESSOS GERENCIAIS,13,3,27,20,3,37
59325,PROCESSOS GERENCIAIS,15,2,3,25,0,8
59331,PROCESSOS GERENCIAIS,71,4,3,83,7,3
59923,PROCESSOS GERENCIAIS,3,0,1,4,0,1
65690,PROCESSOS GERENCIAIS,2,1,0,1,0,0
65708,PROCESSOS GERENCIAIS,1,0,2,4,0,1
66791,PROCESSOS GERENCIAIS,61,3,18,64,4,6
67301,PROCESSOS GERENCIAIS,25,14,68,34,6,68
67373,PROCESSOS GERENCIAIS,0,0,0,2,0,0
67411,PROCESSOS GERENCIAIS,7,0,0,6,0,0
68211,PROCESSOS GERENCIAIS,5,4,5,5,1,5
68763,PROCESSOS GERENCIAIS,62,6,23,106,4,36
69426,PROCESSOS GERENCIAIS,0,0,0,1,0,1
70237,PROCESSOS GERENCIAIS,3,0,1,1,0,0
72027,PROCESSOS GERENCIAIS,11,6,13,25,6,22
72105,PROCESSOS GERENCIAIS,0,0,11,0,0,14
72171,PROCESSOS GERENCIAIS,30,1,0,26,0,1
72173,PROCESSOS GERENCIAIS,12,0,0,23,0,0
72175,PROCESSOS GERENCIAIS,26,0,0,30,0,0
72303,PROCESSOS GERENCIAIS,104,2,24,102,6,23
72949,PROCESSOS GERENCIAIS,24,8,30,36,13,50
73212,PROCESSOS GERENCIAIS,42,2,2,20,1,6
73220,PROCESSOS GERENCIAIS,0,0,0,1,0,0
73293,PROCESSOS GERENCIAIS,46,0,0,62,1,0
73545,PROCESSOS GERENCIAIS,1,0,0,0,0,0
73618,PROCESSOS GERENCIAIS,14,2,244,26,0,277
74580,PROCESSOS GERENCIAIS,3,0,0,0,0,0
74700,PROCESSOS GERENCIAIS,2,0,0,3,0,0
75258,PROCESSOS GERENCIAIS,28,0,1,22,0,4
75448,PROCESSOS GERENCIAIS,26,0,2,50,0,1
75615,PROCESSOS GERENCIAIS,15,8,18,24,10,27
76047,PROCESSOS GERENCIAIS,45,3,3,62,1,3
76831,PROCESSOS GERENCIAIS,2,0,1,2,0,3
76977,PROCESSOS GERENCIAIS,2,0,1,2,0,0
77118,PROCESSOS GERENCIAIS,1,0,0,3,0,1
80852,PROCESSOS GERENCIAIS,9,1,0,5,0,0
80900,PROCESSOS GERENCIAIS,204,0,1,171,0,3
82306,PROCESSOS GERENCIAIS,96,1,9,99,1,11
82586,PROCESSOS GERENCIAIS,19,4,19,19,4,13
83638,PROCESSOS GERENCIAIS,0,0,0,2,0,0
84599,PROCESSOS GERENCIAIS,1,0,0,0,0,2
84961,PROCESSOS GERENCIAIS,22,0,0,36,0,2
84973,PROCESSOS GERENCIAIS,207,10,2,257,12,2
85250,PROCESSOS GERENCIAIS,15,2,0,8,4,0
85454,PROCESSOS GERENCIAIS,36,25,49,58,34,87
85744,PROCESSOS GERENCIAIS,1,0,0,3,0,3
88533,PROCESSOS GERENCIAIS,55,6,29,62,16,30
88998,PROCESSOS GERENCIAIS,3,0,1,0,2,0
91318,PROCESSOS GERENCIAIS,18,4,27,26,11,27
91328,PROCESSOS GERENCIAIS,7,0,0,6,0,0
91455,PROCESSOS GERENCIAIS,0,1,1,5,0,11
92568,PROCESSOS GERENCIAIS,0,0,1,1,0,2
92584,PROCESSOS GERENCIAIS,0,0,0,0,1,0
92815,PROCESSOS GERENCIAIS,18,2,15,20,4,40
95007,PROCESSOS GERENCIAIS,0,0,0,3,2,2
96227,PROCESSOS GERENCIAIS,1,1,0,2,2,1
96459,PROCESSOS GERENCIAIS,0,0,0,2,1,0
96921,PROCESSOS GERENCIAIS,19,0,3,34,1,5
97165,PROCESSOS GERENCIAIS,3,1,2,3,0,5
97642,PROCESSOS GERENCIAIS,18,0,0,18,0,0
97964,PROCESSOS GERENCIAIS,59,2,12,113,5,20
98487,PROCESSOS GERENCIAIS,14,5,7,32,6,20
99754,PROCESSOS GERENCIAIS,51,7,9,45,8,11
99972,PROCESSOS GERENCIAIS,3,0,0,3,0,0
100197,PROCESSOS GERENCIAIS,98,5,9,141,10,21
101380,PROCESSOS GERENCIAIS,28,6,10,61,9,19
101401,PROCESSOS GERENCIAIS,0,0,0,4,0,1
101416,PROCESSOS GERENCIAIS,9,1,7,5,1,12
101788,PROCESSOS GERENCIAIS,0,0,0,0,0,1
102060,PROCESSOS GERENCIAIS,0,0,8,1,0,6
102266,PROCESSOS GERENCIAIS,8,4,22,23,12,58
102710,PROCESSOS GERENCIAIS,66,4,18,89,8,21
102885,PROCESSOS GERENCIAIS,2,0,0,2,0,0
102910,PROCESSOS GERENCIAIS,9,0,0,9,0,1
103212,PROCESSOS GERENCIAIS,1,0,0,0,0,0
103844,PROCESSOS GERENCIAIS,1,0,0,2,0,0
104072,PROCESSOS GERENCIAIS,0,0,1,0,0,0
104094,PROCESSOS GERENCIAIS,21,0,2,27,0,1
104332,PROCESSOS GERENCIAIS,35,12,37,44,11,68
105100,PROCESSOS GERENCIAIS,0,0,0,1,0,0
105294,PROCESSOS GERENCIAIS,27,0,6,23,1,6
105760,PROCESSOS GERENCIAIS,3,22,0,3,25,0
106952,PROCESSOS GERENCIAIS,64,3,8,113,3,6
106976,PROCESSOS GERENCIAIS,16,8,24,34,3,35
107452,PROCESSOS GERENCIAIS,3,1,15,14,3,13
107466,PROCESSOS GERENCIAIS,55,10,8,56,10,13
108098,PROCESSOS GERENCIAIS,41,2,15,58,6,35
108152,PROCESSOS GERENCIAIS,13,1,0,19,1,2
108409,PROCESSOS GERENCIAIS,31,3,23,53,2,19
108516,PROCESSOS GERENCIAIS,7,1,4,11,1,8
108584,PROCESSOS GERENCIAIS,18,3,0,25,1,0
108990,PROCESSOS GERENCIAIS,17,8,30,22,9,63
109416,PROCESSOS GERENCIAIS,4,3,13,2,5,15
109436,PROCESSOS GERENCIAIS,1,0,0,0,0,0
109440,PROCESSOS GERENCIAIS,22,1,2,12,0,1
109448,PROCESSOS GERENCIAIS,21,5,5,32,1,1
109666,PROCESSOS GERENCIAIS,6,3,50,13,2,48
109877,PROCESSOS GERENCIAIS,1,0,0,2,0,1
110207,PROCESSOS GERENCIAIS,7,2,18,16,0,24
110246,PROCESSOS GERENCIAIS,30,10,12,33,7,6
110434,PROCESSOS GERENCIAIS,15,2,7,26,1,6
110574,PROCESSOS GERENCIAIS,3,32,15,12,12,17
110630,PROCESSOS GERENCIAIS,43,1,4,66,2,2
111148,PROCESSOS GERENCIAIS,26,1,37,32,3,37
111190,PROCESSOS GERENCIAIS,3,1,47,15,8,112
111550,PROCESSOS GERENCIAIS,4,0,0,5,0,0
111554,PROCESSOS GERENCIAIS,5,0,0,5,0,0
111598,PROCESSOS GERENCIAIS,0,1,0,0,0,0
112080,PROCESSOS GERENCIAIS,4,1,0,1,0,3
113542,PROCESSOS GERENCIAIS,11,1,0,9,0,0
114075,PROCESSOS GERENCIAIS,19,3,6,44,2,12
114622,PROCESSOS GERENCIAIS,15,1,10,26,1,20
